CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
소세지볶음,볶음, 시골돼지소세지 양파 청피망 빨강 파프리카 노랑 파프리카 식용유 소금 볶음 굴소스 간장 우스터소스 황설탕 마늘 
쇠고기야채볶음,볶음, 우리한우 구이용 양배추 당근 노랑파프리카 청피망 마늘 생강 쇠고기밑간 청주 간장 참기름 후춧가루 볶음 굴소스 청주 참기름 
가래떡그라탕,볶음, 가래떡 파프리카 새송이버섯 옥수수 양파 새우 데친 브로콜리 맛살 마늘 피망 피자치즈 스파게티소스 고추장 허브맛솔트 
계란볶음밥,볶음, 찬밥 당근 애호박 계란 베이컨 밥새우 다진 파 식용유 다진 마늘 굴소스 통후추 간 것 깨소금 소금간 
바베큐폭립오므라이스,볶음,바베큐 폭립 등갈비 맥주 양파 대파 통마늘 통후추 월계수잎 물 넉넉히 오므라이스 양파 당근 대파 옥수수콘 밥 딸기 샐러드 딸기 양상추 채썬 양배추 치커리 옥수수콘 달걀옷 달걀 우유 소금 바베큐 소스 간장 설탕 흑설탕 물엿 식초 케첩 다진마늘 스테이크 소스 굴소스 핫소스 청주 오므라이스 케첩 마요네즈 소금 후춧가루 허니 요거트 드레싱 플레인 요거트 꿀 레몬즙 
궁중떡볶이,볶음, 떡볶이 떡 쇠고기 마른 표고버섯 양파 당근 대파 풋고추 물 포도씨유 간장 참기름 장 간장 설탕 다진마늘 참기름 소금 후춧가루 
해물철판볶음,볶음, 새우 낙지 해물모둠 양파 적양배추 굵은 콩나물 미나리 청양고추 붉은고추 맛술 포도씨유 소스 고추장 고춧가루 간장 다진마늘 설탕 물엿 맛술 참기름 소금 후춧가루 
마늘어묵볶음,볶음, 어묵 반봉지 마늘 간장 물엿 통깨 요리술 또는 물 
고사리나물,볶음, 고사리 삶은 것 다듬어서 식용유 들기름 다진마늘 국간장 소금 다진파 통깨 참기름 들깨즙 생들깨 물 또는 멸치육수 
고추잡채,볶음, 잡채용 돼지고기 양파 중간것 청피망 적 파프리카 죽순 통조림 부추 꽃빵 넉넉히 소스 기꼬망 굴소스 다진 마늘 마늘 고추기름 후춧가루 돼지고기 밑간 기꼬망 허니머스터드 마리네이드 소스 
치즈김치볶음밥,볶음, 김치 양파 햄 모짜렐라 치즈 밥 고추장 고춧가루 간장 설탕 참기름 깨소금 
