CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
모닝빵샌드위치,기타, 모닝빵 계란 단호박 감자 오이 양파 당근 소금 사과 맛살 마요네즈 겨자 꿀 레몬즙 
샌드위치,기타, 식빵 슬라이스 치즈 슬라이스 햄 오이 토마토 마요네즈 
빼빼로,기타, 빼빼로스틱 레인보우파스텔 레인보우구슬 레인보우파스텔하트 딸기맛블로썸 다진아몬드 다진땅콩 밀크초콜릿 다크초콜릿 화이트초콜릿
샌드위치,기타, 오이피클 콜팝 치킨 삶은 계란 양상추 슬라이스치즈 사각햄 샌드위치용 식빵 머스타드소스 꿀 후추가루 
오리샌드위치,기타, 오리고기안심 토마토 양파 상추 모닝빵 발사믹식초 오일 소금 후추 화이트와인 머스타드 소스 칠리 소스 바베큐 소스 
블루베리우유,기타, 블루베리 우유 꿀 
과일사라다,기타, 배 사과 오렌지 크랜베리 스위트 파프리카 고구마 말랭이 드레싱 요구르트 음료 
샐러드,기타, 채썰은 사과 오이 햄 허니 머스터드 소스 머스터드 소스 마요네즈 올리고당 
요거트샌드위치,기타, 시판용요거트 오레오과자 베이글빵
밥케이크,기타, 게살 크래미 토마토 장아찌 당근 지단 달걀 밥 배합초 식초 설탕 소금 
베이글샌드위치,기타, 플레인베이글 양상추 슬라이스 치즈 베이컨 샌드위치햄 오이피클 마요네즈 머스타드 소스 후추 
요거트주스,기타, 인삼 사과 귤 딸기 우유 떠먹는요거트
빼빼로,기타, 모닝바게뜨 호두 다크초콜릿 화이트초콜릿
오이카나페,기타, 오이 오이차지키 날치알 레몬즙
단호박샌드위치,기타, 단호박 계란 식빵 치즈 딸기잼
초콜릿떡,기타, 모양떡볶이떡 아몬드등견과류 시판초콜릿
김밥,기타, 밥 김 단무지 우엉 오이 맛살 소금 참기름 통깨 
빼빼로,기타, 빼빼로스틱 초코크런치 크로칸트 아몬드크로칸트 코팅밀크초콜릿 코팅화이트초콜릿 
크로와상샌드위치,기타, 크로와상 치즈 슬라이스햄 피클 잎채소 토마토 마요네즈 씨겨자
과일까나페,기타, 바게트 치즈 키위 사과 상추 바나나 크림치즈
파르페,기타, 시리얼 과일류 딸기맛 요플레 
흑마늘,기타, 통마늘 
샌드위치,기타, 식빵 양파 당근 피망 양배추 슬라이스치즈 소금 
인삼라떼,기타, 인삼 우유 꿀 계피가루 
햄구절판,기타, 등심 슬라이스햄 새송이버섯 양파 노랑파프리카 빨강파프리카 부추 달걀흰자지단 노른자지단 새우 새송이버섯 간장 설탕 꿀 양파 파프리카 오일 소금간 겨자소스 씨겨자 물 꿀 새우 와인 소금 후추 
고구마만두,기타, 고구마 밤 호두 꿀 빨간젤리 허브잎 설탕 
트위스터,기타, 닭가슴살 또띠아 토마토 양상추 양파 올리브유 파인애플 우유 고기밑간 소금 후추 허니머스타드
새우베이글샌드위치,기타, 시판용새우튀김 베이글빵 오이피클 양상추 크림치즈 슬라이스치즈 머스터드소스
누룽지,기타, 누룽지 대파 마늘 양파 청양고추 기호에따라 홍고추 표고버섯 새송이버섯 송이버섯 아스파라거스 오징어 관자 홍합 애호박 소스 굴소스 육수 색소간장 참기름 식용유 전분 
고구마샐러드샌드위치,기타, 고구마 중간크기 정도 달걀 청피망 홍피망 양파 크래미 피클 캔옥수수 마요네즈 허니머스타드 씨겨자
샐러드,기타, 밥 김 아보카도 날치알 소금 후춧가루 김밥용 단무지 무순 배합초 식초 설탕 소금 샐러드 간장 레몬즙 연겨자 설탕 다진 마늘 
삼겹살초밥,기타, 훈제삼겹살 밥 식초 설탕 소금 된장 고추냉이 
요거트과일샐러드,기타, 야콘 바나나 사과 귤 요거트 레몬즙
삼겹살샐러드,기타, 삼겹살 쌈야채 파마산치즈 올리브유 발사믹식초 소금 후추 
아몬드쇼콜라,기타, 아몬드 물 다크초콜릿 무가당코코아가루 설탕 
코코아퐁듀,기타, 사과 자색고구마 바나나 우유 코코아가루
쉐이크,기타, 둥근마 꿀 우유
감자베이컨샌드위치,기타, 식빵 감자 당근 양파 샐러드채소치커리양상치겨자잎등 베이컨 마요네즈
호박고구마스무디,기타, 호박고구마 찐 것 아침햇살또는 우유 
딸기스무디,기타, 생딸기 꿀
불고기샌드위치,기타, 식빵 소고기 샐러드용채소 양상치 치커리 겨자잎 선택 양파 느타리버섯 불고기 간장 맛술 설탕 다진마늘 참기름 마요네즈 소스 다진양파 마요네즈 머스터드 
흑미유부초밥,기타, 흑미 쌀 유부 날치알 유부데칠때 소금 물 소금 설탕 초밥 소금 설탕 식초 
감자샐러드모닝빵,기타, 모닝빵 감자 계란 햄 사과 다진양파 다진피클 마요네즈 머스터드소스 꿀 소금 레몬즙 후추 
초밥,기타, 시중에서판매하는참치회 밥 묵은지 와사비
치즈케익,기타, 달걀 생크림 우유 박력분 바닥지 곡물쿠키 녹인버터 크림치즈 설탕 
홍시스무디,기타, 아이스홍시 플레인요거트 꿀 
샌드위치,기타, 닭다리 샌드위치빵 토마토 양상치 적파프리카 데리야끼조림소스 물 간장 미림 물엿 설탕 마늘 생강 대파 양파 레몬 통후추 
계란롤샌드위치,기타, 식빵 계란 사과 햄 딸기잼 머스터드 피클 오이 찐감자 마요네즈 듬뿍 소금 후춧가루 식빵에 바를 마요네즈 또는 버터 
쌈밥,기타, 밥 리챔 신김치잎부분 부추 
과일파르페,기타, 사과 카위 감귤 바나나 아이스크림 플레인요구르트 매실액기스 꿀 
참치샌드위치,기타, 식빵 캔참치 양상추 오이 양파 마요네즈 머스터드 소금 후추 
카프리제샐러드,기타, 찰토마토 생모짜렐라치즈 발사믹식초 소금 올리브유 올리고당 말린바질 
어묵김밥,기타,김밥밥 밥 어묵조림 얇은어묵 시금치무침 데친시금치 당근채볶음 당근 작은거 계란지단 계란 김밥밥 소금 깨소금 참기름 어묵조림 간장 설탕 요리당 고춧가루 다진마늘 물 후춧가루 시금치무침 국간장 소금 참기름 깨소금 당근채볶음 오일 소금 계란지단 소금 오일 
핫도그,기타, 핫도그빵 소세지 양파 마늘 다진피클 치커리 머스터드 마요네즈 씨겨자 케첩 
초콜릿,기타, 장식용블로썸 레인보우 다크초콜릿 밀크초콜릿 화이트초콜릿
오리훈제,기타, 훈제오리시중마트에 판매용 파프리카 색상별 곁들이 채소 포도씨유 채썬마늘 또띠아 소금 후추 발사믹소스또는프렌치겨자소스
곶감말이,기타, 곶감 대추 밤 실백 꿀물
샐러드,기타, 쌈채소 새싹 불고기감 김 야채 씨트없어도 가능 불고기밑간 간장 설탕 다진 마늘 참기름 후추
만두피컵참치샐러드,기타, 캔참치 만두피 빨강 미니파프리카 노랑 미니파프리카 주황 미니파프리카 청피망 양파 마요네즈 후추 
밤넛트컵샐러드,기타, 찐고구마 찐밤 우유 건자두 건포도 슬라이스아몬드 캔옥수수 춘권피 마요네즈 머스타드소스 올리고당 소금 후추 
초콜릿,기타, 건조열대과일종류별로 씩 건조과일 씩 유산지 미니유산지컵짤주머니 드롭밀크초콜릿 다크초콜릿 
양배추쌈밥,기타, 밥 양배추 미나리 줄기 다시마국물 두부 쌈장 두부 고추장 된장 고춧가루 양파 다진 버섯 다진 파 청양고추 홍고추 
샐러드,기타, 천사채 오이 맛살 양파 당근 마요네즈 식초 설탕 소금 
비빔국수양념장,기타, 고추장 고춧가루 간장 사이다 설탕 레몬즙 소금 오렌지 
치즈우엉유부초밥,기타, 유부초밥시판용 단촛물야채믹스 우엉조림 밥 치즈가루 
버터롤샌드위치,기타, 당근 오이 고구마 표고버섯 소세지 버터롤빵 달걀 양상추 치즈 소금 후추 
생선커틀릿샌드위치,기타, 생선커틀릿 양상추 양파 마요네즈 적랑 허니머스타드소스 
샌드위치,기타, 빵 꿀 햄 계란
꼬마김밥,기타, 밥 시금치나물 단무지 햄 계란 우엉조림 김밥김 소금 참기름 깨소금 
라씨,기타, 통아몬드 우유 떠먹는 요구르트 매실액기스 올리고당 
사각김밥,기타, 밥 김 훈제연어 슬라이스 슬라이스 햄 오이 단촛물 식초 설탕 소금 
참치샌드위치,기타, 캔참치 부 상추 식빵 적양파 흰후추 마요네즈 설탕 오이피클 
바게트샌드위치,기타, 바게트빵 옥수수 오이 파프리카 달걀 양상추 햄 마요네즈
켈리포니아롤,기타, 밥 아보카도 크래미 오이 무순 김 날치알 배합초 설탕 식초 소금 소스 마요네즈 연와사비 
크림치즈오레오샌드위치,기타, 식빵 바나나 오레오 크림치즈 스프레드 크림치즈 딸기쨈 
김치볶음샌드위치,기타,김치볶음 신김치 양파 오일 샌드위치 식빵 계란 상추 슬라이스치즈 마요네즈 
완두콩밥,기타, 완두콩 쌀 물
야채치즈샌드위치,기타, 피망 당근 양배추 토마토 올리브유 버터 식빵 슬라이스치즈 오이 마요네즈 소금 후추 
닭가슴살샐러드,기타, 닭가슴살 샐러드용야채 청피망 홍피망 소금 레몬가루 초고추장 닭가슴살 밑간 미림 후추 
쑥경단,기타, 찹쌀가루 방앗간에서 빻아온것 쑥가루 참쑥 국내산 올리브유 뜨거운물 카스테라가루 
핫도그,기타, 핫도그용빵 오리안심 다진양파 옥수수 양상추 치즈 칠리소스 소스 마요네즈 머스터드소스 
오리샌드위치,기타, 오리훈제안심 다진양파 캔옥수수 계란 케찹 마요네즈 머스터드
연어초밥,기타, 슬라이스연어 밥 배합초 식초 설탕 소금 코오슬로 양배추 양파 홍피망 마요네즈 설탕 소금 후추 레몬즙
삶은계란샌드위치,기타, 삶은 계란 당근 파슬리 식빵 마요네즈 설탕 후춧가루 
바나나티라미수,기타, 카스테라 바나나 코코아가루 치즈반죽 마스카포네 치즈 바나나중간 크기 생크림 설탕 커피액 커피가루 설탕 물 
씨리얼초코바,기타, 씨리얼 다크초코릿 밀크초코릿
롤샌드위치,기타, 오이 사과 식빵 치즈 크리미 마요네즈 머스타드
케일쌈밥,기타, 다진쇠고기 케일 해물쌈장 된장 고추장 양파잘게다져서 청양고추다져서 통깨 참기름 
밀크티,기타, 물 우유 홍차잎 설탕 
치즈샌드위치,기타, 식빵 치즈 버터 설탕
미니햄버거,기타, 쇠고기 간 것 양파 모닝 빵 치커리상추 체다 슬라이스 치즈 고기 청주 다진 마늘 다진 파 설탕 간장 소금 생강즙 생강가루 후춧가루 빵가루 달걀 소스 스테이크 소스케 마요네즈 허니머스타드
콩나물밥양념장,기타, 불린쌀 콩나물 김자반 다진마늘 다진대파 다진청양고추 고춧가루 저염간장 참기름 검은깨 
오리월남쌈,기타, 오리훈제 라이스페이퍼 파프리카 크리미 당근 새싹채소 파인애플 물
초콜릿무스,기타, 바나나 초콜릿 설탕 생크림
새우샐러드,기타, 양상추 새우살 후르츠 통조림 귤 마요네즈 꿀 레몬즙 
초콜릿,기타, 초콜릿 
젤리,기타, 퀸치 체리쥬스 물 한천 아가베시럽 파인애플 
주먹밥,기타, 밥 찹쌀반 멥쌀반 비비미들 장아찌 소금 참기름
냉이샌드위치,기타, 걀 튀김가루 물 튀김가루 냉이 식빵 소금 머스터드
인절미초콜렛,기타, 생크림 콩가루 화이트 초콜릿 조청 콩가루 
김밥,기타, 각종나물 달걀지단 김치 김 참기름 깨소금 
삼겹살김밥,기타, 김 밥 삼겹살 슬라이스 싹채소 로메인 상추 참기름 소금 고추장 
김밥,기타, 김밥용김 밥 갖가지나물 당근 슬라이스햄 고추장 참기름 
뢰스티샌드위치,기타, 식빵 감자 양파 달걀 슬라이스햄 슬라이스치즈피자치즈 토마토페이스트 소금 후주 파슬리가루 식용유 버터 
새우파프리카월남쌈,기타, 냉동새우 적양파 빨강파프리카 노랑파프리카 초록피망 크래미 라이스페이퍼 허니머스타드 마요네즈 맛술 올리고당 식초 연겨자 다진적양파 
후르츠파르페,기타, 바나나 키위 딸기 파인애플 과일푸딩 체리 생크림 
검은깨초콜릿,기타, 화이트초콜릿 생크림 검은깨가루 슈가파우더 
콩나물밥양념장,기타, 콩나물 멥쌀 찹쌀 만들었던소불고기 슬라이스당근 물 달래 장 달래 간장 국간장 고춧가루 매실액 다진파 다진마늘 다진양파 맛술 통깨 참기름 
차돌박이샌드위치,기타, 호밀빵 차돌박이 허브맛솔트 양파 링으로 썰어서 샐러드야채양상추 등 마요네즈 홀그레인머스타드 고기에 뿌릴 소스 발사믹비네거 올리브오일 꿀 작은술 소금 후추 아주
크림파스타,기타, 마늘 양파 붉은대게살 날치알 크림소스 버터 밀가루 생크림 우유 파마산치즈 후추 소금 
호박인절미롤샌드위치,기타, 찹쌀가루 호박가루 뜨거운물 설탕 식빵 전분가루 버터 슈거파우더 호박씨 물이나 달걀흰자 올리고당이나 꿀 
캐러멜팝콘,기타, 옥수수 버터 팬솔트 생캐러멜 헤이즐넛시럽
샌드,기타, 김밥용 김 쌀밥 참치캔 곱게다진 양파 크래미 슬라이스치즈 깻잎 마요네즈 소금 후추 통깨 흑임자 참기름 레몬즙 
티라미수,기타, 마스카포네치즈 설탕 우유 생크림 판젤라틴 깔루아 스펀지케이크 커피시럽 커피분말 물 설탕 깔루아 락앤락통 가로 세로 높이 그라탕용기 
샐러드,기타, 호밀빵 새송이버섯 표고버섯 양송이버섯 느타리버섯 양파 마늘 파슬리 그라나파다노 치즈 올리브오일 발사믹 비네거 소금 후추 
고추장,기타, 소고기 다진거 잣 호두 배 고추장 올리브유 고기 다진마늘 매실청 
닭가슴살샐러드,기타,샐러드 양상추 오이 토마토 닭가슴살 딥 참치캔 게맛살 오리엔탈 소스 간장 올리브유 식초 참기름 통깨 딥소스 마요네즈 후추
크래미유부초밥,기타,유부초밥 시판유부 밥 크래미 샐러드 크래미 다진양파 양파 다진오이피클 다진양배추 크래미 샐러드 마요네즈 머스터스 소금 후추 
바나나쉐이크,기타, 바나나 바닐라에센스 우유
채소샌드위치,기타, 식빵 슬라이스치즈 토마토 햄 샐러드용 어린잎 허니머스터드 버터 올리브유 
사과새싹까나페,기타, 새싹 사과 마 어린채소 전용 드레싱 마요네즈 설탕 사이다 겨자 사과식초또는사과즙 케찹 양파 레몬즙
홍시라떼,기타, 홍시 우유 꿀 
무쌈말이,기타,무쌈말이 파프리카삼색 적채 햄 무순 크래미 쌈무 소불고기 소불고기 파프리카 팽이버섯 파 무쌈말이소스 연겨자 머스터드소스 깨소금 파인애플 다진거 소불고기 간장 맛술 올리고당 다진마늘 다진파 다진양파 배즙 또는 파인애플다진것 
전자렌지푸딩,기타, 계란 설탕 우유 카라멜시럽설탕물
