CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
닭가슴살깻잎치즈롤,조림, 닭가슴살 슬라이스치즈 깻잎 새싹 닭재우기 밑간 허브솔트 맛술 포도씨유 데리야끼소스 간장 맛술 올리고당 
백일송이버섯장조림,조림, 백일송이 꽈리고추 통마늘 굵은 것 생강 마른 고추 작은 것 통후추 참치진국 진간장 국간장 멸치 다시마육수 흑설탕 매운맛 소스없으면 생략 
닭봉김치조림,조림, 닭봉 약 당근 양파 신김치 간장 물 물엿 설탕 맛술 다진마늘 생강가루 후추 우유 
장조림,조림, 앞다리살 계란 대파 생강 양파 진간장 맛술 통후추 마늘 설탕 물 
콜라닭조림,조림, 닭살 콜라 양조간장 마늘 쪽파 양파 고추기름 통깨 후추 
단호박김치꽁치조림,조림, 단호박 꽁치 신김치 대파 양파 청고추 홍고추 김칫국물 생강 쌈장 쌀뜨물 미림 국간장 다진마늘 후추 
오징어조림,조림, 오징어 소금 간장 설탕 청주 통마늘 마른 고추 물 
고추장단호박조림,조림, 단호박 올리고당 고추장 간장 참기름 물 
고추달걀장조림,조림, 달걀 마늘 고추 다시마물 진간장 설탕 잎녹차 맛술 생강 
오징어간장조림,조림, 물오징어몸통 청고추 홍고추 마늘 장 간장 올리고당 맛술 설탕 다진마늘 다진생강 물 
어묵감자조림,조림, 감자 사각어묵 양파 대파 멸치다시물 다진마늘 소금 양파 사과 마늘 식초 매실청 소금 비율 고추가루 고추장 꿀 설탕 연겨자 
메추리알미트볼조림,조림, 갈은 돼지고기 메추리알 양파 다진마늘 슬라이스치즈 빵가루 밀가루 참기름 소금 후추 조림소스 물 맛술 올리고당 간장 
삼치구이엿장조림,조림, 삼치 녹말가루 부침가루 포도씨유 아가베조림장 간장 맛술 청주 아가베시럽 물 생강가루 한꼬집
호두조림,조림, 호두 식용유 간장 설탕 물 참기름 
닭감자조림,조림, 닭 감자 당근 양파 고추 쪽파 삶은달걀 고추장 고춧가루 삶은 계란 꿀 간장 후추 소주미림으로 대체가능 멸치육수물다시다 가능 
곤약가자미조림,조림, 가자미 곤약 마른홍고추 생강 마늘 다시마 요리술 매실청 간장 커피 설탕 물엿 물 
브로콜리볶음밥,조림, 닭가슴살 양파 마늘 사과 밥 브로컬리 닭가슴살 밑간 오일 허브솔트 소스 발사믹 식초 우스터 소스 아가베시럽 볶음밥 밑간 소금 후추
호두오징어채조림,조림, 오징어채 양파 대파 호두 통깨 간장 굴소스 다진마늘 맛술 물엿 올리고당 물 
고등어묵은지감자조림,조림, 생물 고등어 감자 큰것 묵은지 대파 간장 고추장 고추가루 다진마늘 다진생강 올리고당 물 
콜라닭조림,조림, 닭살 콜라 양조간장 마늘 쪽파 양파 고추기름 통깨 후추 
홍합초,조림, 홍합 대파 마늘 생강 조림장 물 간장 설탕 후춧가루 참기름 
등갈비간장조림,조림, 등갈비 잣가루 등갈비 삶을 물 월계수잎 대파 통마늘 육수 멸치 다시마 새우 황태머리 대파 양파우려낸물 청양고추 마른고추 간장 아가베시럽 설탕올리고당등 청주 매실 엑기스 육수 후추 
메추리알새우장조림,조림, 메추리알 새우중하정도의 크기 다시마 청양고추 통마늘 물 간장 설탕 물엿 맛술 참기름 통깨 
고등어조림,조림, 고등어 양파 대파 청양고추 홍고추 국간장 고추가루 아가베시럽 매실엑기스 청주 다진마늘 생강가루 후추 소금 진간장 식초 육수 다시마 멸치 새우 황태머리 가쓰오브시 대파 양파우려낸물
우엉조림,조림, 우엉 식용유 식초 우엉데칠물 물엿 간장 설탕 물 
무조림,조림, 배불뚝치 무 대파 기호 고추 다진마늘 생강 다시육수 기준 간장 설탕 고춧가루 미림 깨소금 후추 다진마늘 다진파 
삼치데리야끼조림,조림, 삼치 꽈리고추 마늘 다시마물 물 녹말가루 식용유 삼치 밑간 청주 소금 후추 데리야끼소스 
김조림,조림, 김 물 간장 올리고당 소금 정도 채썬마늘 다진생강 통깨 참기름
우엉조림,조림, 우엉 편썬마늘 물 매실 설탕 청주 간장 물엿 
폭찹,조림, 돼지고기 목살 방울 토마토 파프리카 사과 소금 후추 소주 밀가루 토마토 소스 사과 케첩 토마토 양파 다진마늘 소금 
알감자조림,조림, 알감자 간장 메실엑기스 올리고당 다시물
문어동파육,조림, 돼지목살 삶은 문어 다리 양파 월계수잎 간장 설탕 물 소주 
멸치과자,조림, 아기 멸치 물 설탕 포도씨유 
김치두부조림,조림, 두부 쏭쏭 썬 신김치 대파 멸치다싯물 통깨 오일 소금 간장 고춧가루 설탕 다진마늘 
갈치무조림,조림, 갈치 무 청양고추 홍고추 대파 멸치육수 간장 고춧가루 청주 다진 마늘 생강즙 설탕 후추 
돼지고기메추리알장조림,조림, 돼지고기 안심 메추리알 돼지고기 삶기 통마늘 대파 흰부분 월계수잎 정향 조림 간장 아가베시럽설탕올리고당 등 통마늘 육수 육수 다시마 멸치 새우 황태머리 양파 대파우려낸물
꼴뚜기마늘쫑조림,조림, 꼴뚜기 마늘쫑 통깨 참기름 진간장 물 황설탕 올리고당 
메추리알소고기장조림,조림, 소고기 홍두깨살 삶은메추리알 꽈리고추 양조간장 향신간장 물엿 후추 생강술 마늘술 다시마 멸치새우분말 
불고기계란감자조림,조림, 작은감자 계란 소불고기 대파 검은깨 참기름 조림장 멸치다시다육수 간장 청주 미림 설탕 
불고기계란감자조림,조림, 작은감자 계란 소불고기 대파 검은깨 참기름 멸치다시다육수 간장 청주 미림 설탕 
삼치조림,조림, 삼치 간장 설탕 물엿 맛술 물 마늘 전분가루 
돼지고기말이데리야끼조림,조림, 포를 뜬 앞다리살 마늘쫑 슬라이스 치즈 멸치다시물 데리야끼소스 월계수잎 통후추 녹말가루 앞다리살 밑간 불고기 다진마늘
장조림,조림, 돼지앞다리살 월계수잎 완두콩 고구마 물 설탕 간장 
진미채조림,조림, 오징어 진미채 양파 다진파 고추장 물엿 매실액기스 고추가루 올리고당 다진마늘 맛술 물 참깨 검은깨 
꽈리고추돼지고기장조림,조림, 장조림용돼지고기 꽈리고추 메추리알 돼지고기 삶기 통마늘 생강 돼지고기삶기 통후추 진간장 설탕 물엿 
쥐포조림,조림, 쥐포 정도 고추장 간장 마요네즈 설탕 맛술 요리당 깨소금 
버섯조림,조림, 송이버섯 간장 물 올리고당 후추 참기름 
열무된장지짐,조림, 열무 국물용멸치가루 마늘간것 대파 된장 고추장 참기름 맛술 들깨가룻 쌀뜬물
쇠고기장조림,조림, 쇠고기 장조림용 물 간장 설탕 맛술 물엿 통후추 깐마늘 청양고추 대파 
딸기잼,조림,딸기잼 딸기 설탕 레몬즙 사과잼 사과 레몬즙 설탕 
표고버섯두부된장조림,조림, 건표고버섯 두부 다진쪽파 소금 표고버섯 분말가루 들기름 들깨가루 된장 일본된장 간장 맛술 다시마물 다진마늘 
꽈리고추햄간장조림,조림, 햄 꽈리고추 통깨 장 간장 맛술 다진마늘 다진대파 올리고당 고추가루 물 
마늘감자조림,조림, 작은감자 통마늘 기호에따라 대파 청양고추 고춧가루 간장 맛술 물엿 물 참기름 숟갈 후추 
두부강정,조림, 두부 전분 간장 설탕 소금 포도씨유 
햄감자조림,조림, 감자 중 작은것 햄 꽈리고추 통깨 기름 장 진간장 아가베시럽설탕올리고당 등 후추 매실엑기스 육수 육수 다시마 멸치 새우 황태머리 가쓰오브시 양파 대파 우려낸 물
사과잼,조림, 사과 레몬 설탕 
닭가슴살샌드위치,조림, 식빵 닭가슴살 우유 방울토마토 슬라이스치즈 오이피클 로즈마리 복분자즙 우스터소스 맛술 간장 올리고당 허브솔트 허니머스타드 
간장감자조림,조림, 감자 중간크기 청양고추 대파 가스오브시국물 물 다시마 가스오브시 조림장 가스오브시국물 간장 미림 설탕 물엿 참기름 통깨 
표고버섯장조림,조림, 표고버섯 밑둥 양송이버섯 양파 마늘 통후추 생강 매실 미림 올리고당 간장 물 다시마 
냉이두부조림,조림, 두부 꽁듀 떡갈비 정도 냉이 통마늘 건고추 식용유 멸치 다시육수 진간장 참치액 소금 꿀 후춧가루 
새송이장조림,조림, 꼬마 새송이 버섯 조림장 간장 설탕 청주 마늘 생강가루 다시마 건홍고추 물 
가래떡맛탕,조림, 가래떡 호두분태 해바라기씨 통아몬드 비율 꿀 매실엑기스 
항정살조림,조림, 돼지고기항정살이나 등심덧살 대파 돼지고기밑간 다진 마늘 청주 생강즙이나 가루 후춧가루 참기름 조림장 간장 참치진국 맛술 청주 설탕 다진 마늘 후춧가루 
무갈치조림,조림, 무 작은것 갈치 양파 대파 쌀뜨물 간장 고춧가루 고추장 다진마늘 물엿 청주 미림 후춧가루 
소고기장조림,조림, 소고기사태 소고기 홍두깨살 계란 꽈리고추 통마늘 통깨 소고기육수 양파 무우 작은것 당근 대파 물 생강 장조림 소고기육수 물 진간장 황설탕 
참치데리야끼조림,조림, 조림용 냉동참치 간장 청주 설탕 
조기무조림,조림, 조기 무 대파 청고추 홍고추 멸치다시마육수 고추장 고춧가루 간장 설탕 다진마늘 생강즙 참기름 
잔멸치조림,조림, 잔멸치 간장 물 황설탕 올리고당 다진마늘 참기름 통깨 검은개 
꽈리고추메추리알조림,조림, 메추리알 꽈리고추 약 소금 간장 물 다진마늘 설탕 올리고당 
전복장조림,조림, 전복큰 것 은행 호두 건고추 밤 무 다시마육수 생강 통마늘 월계수잎 진간장 청주 흑설탕 통후추 소금 
단호박닭고기조림,조림, 닭다리살 전분 오일 단호박 튀김용기름 고추장 간장 설탕 미림 청주 물엿 후추 물 
꿀곤약조림,조림, 곤약 들기름 물 식초 간장 미림 청주 꿀 
멸치감자조림,조림, 감자 작은크기 지라시멸치 마늘 풋고추 후춧가루 참기름 간장 꿀 맛술 멸치 다시마육수 
고등어김치조림,조림, 생고등어 김치 약 멸치다싯물 김치국물 양파 대파 고춧가루 다진마늘 간장 국간장 생강가루 청주 설탕 
소고기장조림,조림, 소고기 꽈리고추 통마늘 건고추 소고기 밑간 물 통후추 생강 청주 다시마 큰 것 물 진간장 국간장 설탕 
고등어양파조림,조림, 안동간고등어 양파 호박 쑥 다시마국물 간장 고추가루 마늘
참치쌈장조림,조림, 참치 양파 청양고추 대파 통마늘 고춧가루 맛술 후추 쌈장 물엿 
꽈리고추사태장조림,조림, 사태 꽈리고추 건표고버섯 고기삶기 대파 양파 마늘 다시마 고기삶기 물 통후추 조림물 고기삶은물 간장 흑설탕 
표고버섯조림,조림, 굴 건표고버섯 조림장 통마늘 표고버섯 불린 물 간장 설탕 맛술 물엿 통후추 
동파육,조림, 돼지고기 고기삶을때 넣는 청주 통마늘 대파 생강 후추 동파육 흑마늘진액 굴소스 꿀 마늘 후추 깨소금 참기름
꽁치간장조림,조림, 꽁치 밀가루 오일 장 청고추 홍고추 간장 생강술 맛술 식초 올리고당 다진양파 다진마늘 다진파 물 후추가루 참기름 
치킨완자볼,조림, 닭가슴살 우유 빵가루큰술 감자전분 간장 우스타소스 물엿 매실청또는 흑설탕 케찹 핫소스 레드와인또는 그냥 술 인스턴트커피 물 소금 후추 
고등어간장조림,조림, 고등어 정도 대파 흰 부분 식용유 간장 물엿 맛술 생강가루 참기름 
코다리조림,조림, 코다리 양파 홍고추 청양고추 어슷 썬 대파 청주 참기름 육수 코다리 대가리 대파 통마늘 물 간장 국간장 고춧가루 다진 마늘 올리고당 생강가루 후추 육수 
계란장조림,조림, 계란 마늘 청양고추 간장 물 황설탕 올리고당 식초 소금 
닭봉조림,조림, 닭윙 닭봉 대추 마늘 풋고추 삼백초 땅콩가루 우유 장 진간장 매실청 올리고당 물엿 맛술 다진파 다진마늘 소금 후춧가루 
쇠고기감자조림,조림, 쇠고기 감자 양파 당근 다시마 우린물 포도씨유 후춧가루 간장 설탕 맛술 요리당 
알감자조림,조림, 알감자 통마늘 조림장 물 청주 간장 매실청 설탕 포도씨오일 생강술 물엿 참기름 통깨
닭가슴살조림,조림, 닭가슴살 홍파프리카 청파프리카 양파 파인애플 파인애플국물 마늘 몇개 기름 소금 후추 맛술 바질 가루 간장 케찹
마늘알감자조림,조림, 알감자 마늘 식용유 물 조림간장 
홍합초,조림, 홍합 마늘 생강 대파 소금 잣가루 장 간장 설탕 참기름 후추 물엿 물 
두부참치두루치기,조림, 두부 참치 양파 대파 올리브유 간장 고춧가루 물엿 다진마늘 참기름 멸치 다시다육수 물 
마늘사과잼,조림, 깐마늘 사과 설탕 계피가루 기호에따라 소금 
두부볼조림,조림, 두부 브로컬리 양파 당근 빵가루 후추 소금 케찹 고추장 다진마늘 물엿 매실엑기스 
꽈리고추소고기장조림,조림, 하이록 한우 장조림부위 꽈리고추 물 향신즙 장조림 소스 생강 건고추 통후추 다시마 진간장 국간장 설탄 맛술 
어묵떡꼬치,조림, 가래떡 어묵 가쓰오브시 파마산치즈가루 파슬리가루 장 가쓰오브시소스 물 흑설탕 꿀 참기름 
땅콩조림,조림, 생땅콩 물 간장 매실액 설탕 향신즙 통깨 
미트볼조림,조림, 다진 돼지고기 당근 풋고추 양파 달걀 빵가루 소금 작은술 후추 포도씨유 토마토 케첩 고추장 스위트 칠리소스 올리고당 물 
닭조림,조림, 닭 절단육 감자 큰 것 양파 대파 깻잎 당근 표고버섯 홍고추 청고추 고추장 고춧가루 맛술생강즙 설탕 다진 마늘 진간장 국간장 후춧가루 멸치육수 
농어마늘종조림,조림, 농어 마늘종 청양고추 홍고추 양파 물 진간장 고춧가루 매실청 맛술 올리고당 다진마늘 
참치떡갈비,조림, 참치 떡볶이떡 양파 두부 간장 참기름 후추 감자전분 떡갈비 장 간장 집간장 양파즙 참기름 물 떡볶이 떡 밑간 물 간장 매실청또는 설탕 참기름 
매실등갈비조림,조림, 등갈비 등갈비 삶을때 필요한 대파잎 생강가루 물 등갈비 밑간 소금 후추 꿀 소스 매실액 간장 청주 다진마늘 생강가루 참기름
꽁치수박껍질조림,조림, 수박껍데기 꽁치 양파 묵은지 고춧가루 다진마늘
굴비조림,조림, 굴비 무 양파 호박 대파 청양고추 물 고춧가루 간장 맛술 다진마늘 설탕 생강가루 후춧가루 깨소금 
감자조림,조림, 감자 노랑빨강 파프리카 양파 풋고추 마늘 포도씨유 통깨 물 진간장 매실청 올리고당 물엿 소금 
